[DEBUG] 2021-10-03 19:47:49.275 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-03 19:47:49.279 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-03 19:47:49.281 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-03 19:47:49.318 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-03 19:47:49.319 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-03 19:47:49.432 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-03 19:47:49.433 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-03 19:47:49.437 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-03 19:47:49.588 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-03 19:47:49.600 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-03 19:47:49.600 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-10-03 19:47:49.661 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@4ba380c7
[DEBUG] 2021-10-03 19:47:49.661 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@4ba380c7
[DEBUG] 2021-10-03 19:47:49.662 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7ea08277
[DEBUG] 2021-10-03 19:47:49.662 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@11e33bac
[DEBUG] 2021-10-03 19:47:49.662 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@11e33bac
[DEBUG] 2021-10-03 19:47:49.662 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@11e33bac
[DEBUG] 2021-10-03 19:47:49.663 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@74abbb
[DEBUG] 2021-10-03 19:47:49.663 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@74abbb
[DEBUG] 2021-10-03 19:47:49.663 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@74abbb
[DEBUG] 2021-10-03 19:47:49.664 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@af9a89f
[DEBUG] 2021-10-03 19:47:49.664 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@1cb37ee4
[DEBUG] 2021-10-03 19:47:49.664 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@58a63629
[DEBUG] 2021-10-03 19:47:49.664 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@58a63629
[DEBUG] 2021-10-03 19:47:49.664 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@58a63629
[DEBUG] 2021-10-03 19:47:49.665 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@3ece1e79
[DEBUG] 2021-10-03 19:47:49.665 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@3ece1e79
[DEBUG] 2021-10-03 19:47:49.665 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@3ece1e79
[DEBUG] 2021-10-03 19:47:49.665 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@13f9ad9
[DEBUG] 2021-10-03 19:47:49.666 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@7048535f
[DEBUG] 2021-10-03 19:47:49.666 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@21618fa7
[DEBUG] 2021-10-03 19:47:49.666 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@21618fa7
[DEBUG] 2021-10-03 19:47:49.667 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@604b1e1d
[DEBUG] 2021-10-03 19:47:49.667 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@58f07f02
[DEBUG] 2021-10-03 19:47:49.667 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@58f07f02
[DEBUG] 2021-10-03 19:47:49.668 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@2add4d24
[DEBUG] 2021-10-03 19:47:49.668 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@2add4d24
[DEBUG] 2021-10-03 19:47:49.668 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1431267b
[DEBUG] 2021-10-03 19:47:49.668 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@6a0cbc6f
[DEBUG] 2021-10-03 19:47:49.669 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@58e85c6f
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@7c1c5936
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7c1c5936
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1b15f922
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@37ce3644
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@4b869331
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@38018b62
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@ce9b9a9
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@4ad3d266
[DEBUG] 2021-10-03 19:47:49.671 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@3533df16
[DEBUG] 2021-10-03 19:47:49.672 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@15d0849
[DEBUG] 2021-10-03 19:47:49.687 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-10-03 19:47:49.688 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-10-03 19:47:49.688 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-03 19:47:49.688 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-03 19:47:49.688 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-10-03 19:47:49.689 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-10-03 19:47:49.689 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-10-03 19:47:49.690 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-03 19:47:49.690 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-10-03 19:47:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-10-03 19:47:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-10-03 19:47:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-10-03 19:47:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-03 19:47:49.692 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-10-03 19:47:49.695 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_my_places_tracker
[INFO ] 2021-10-03 19:47:49.696 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-10-03 19:47:49.696 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-10-03 19:47:49.774 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-10-03 19:47:50.195 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.26
      major : 8
      minor : 0
[DEBUG] 2021-10-03 19:47:50.196 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-10-03 19:47:50.196 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-10-03 19:47:50.208 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-10-03 19:47:50.223 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-10-03 19:47:50.241 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-10-03 19:47:50.267 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-10-03 19:47:50.268 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@53b7ce6] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@36480b2d]
[DEBUG] 2021-10-03 19:47:50.303 [main] AnnotationBinder - Binding entity from annotated class: com.jilleliceiri.mptr.entity.Trip
[DEBUG] 2021-10-03 19:47:50.316 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-10-03 19:47:50.318 [main] EntityBinder - Import with entity name Trip
[DEBUG] 2021-10-03 19:47:50.320 [main] EntityBinder - Bind entity com.jilleliceiri.mptr.entity.Trip on table trips
[DEBUG] 2021-10-03 19:47:50.337 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.338 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-10-03 19:47:50.339 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:id]
[DEBUG] 2021-10-03 19:47:50.341 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-10-03 19:47:50.342 [main] PropertyBinder - Building property id
[DEBUG] 2021-10-03 19:47:50.345 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-10-03 19:47:50.347 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 19:47:50.347 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.348 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.354 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.354 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.355 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='destinationSet_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-10-03 19:47:50.355 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 19:47:50.355 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 19:47:50.356 [main] CollectionBinder - Collection role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:47:50.357 [main] PropertyBinder - Building property destinationSet
[DEBUG] 2021-10-03 19:47:50.358 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=trip_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 19:47:50.358 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-10-03 19:47:50.358 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:name]
[DEBUG] 2021-10-03 19:47:50.358 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-10-03 19:47:50.358 [main] PropertyBinder - Building property name
[DEBUG] 2021-10-03 19:47:50.358 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 19:47:50.358 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=noteSet, insertable=true, updatable=true, unique=false}
