[DEBUG] 2021-10-03 15:56:13.794 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-03 15:56:13.797 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-03 15:56:13.800 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-03 15:56:13.840 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-03 15:56:13.841 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-03 15:56:13.948 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-03 15:56:13.948 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-03 15:56:13.952 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-03 15:56:14.107 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-03 15:56:14.119 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-03 15:56:14.119 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-10-03 15:56:14.162 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@38704ff0
[DEBUG] 2021-10-03 15:56:14.163 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@51d143a1
[DEBUG] 2021-10-03 15:56:14.163 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@51d143a1
[DEBUG] 2021-10-03 15:56:14.164 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@191a709b
[DEBUG] 2021-10-03 15:56:14.164 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@191a709b
[DEBUG] 2021-10-03 15:56:14.164 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2c6ee758
[DEBUG] 2021-10-03 15:56:14.164 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@203c20cf
[DEBUG] 2021-10-03 15:56:14.165 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@616b241a
[DEBUG] 2021-10-03 15:56:14.165 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@616b241a
[DEBUG] 2021-10-03 15:56:14.165 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@dcc6211
[DEBUG] 2021-10-03 15:56:14.165 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@dcc6211
[DEBUG] 2021-10-03 15:56:14.172 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@73ad4ecc
[DEBUG] 2021-10-03 15:56:14.172 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@73ad4ecc
[DEBUG] 2021-10-03 15:56:14.173 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@6aef4eb8
[DEBUG] 2021-10-03 15:56:14.173 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@6aef4eb8
[DEBUG] 2021-10-03 15:56:14.174 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1f6d27cc
[DEBUG] 2021-10-03 15:56:14.174 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1f6d27cc
[DEBUG] 2021-10-03 15:56:14.175 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3b05a99b
[DEBUG] 2021-10-03 15:56:14.175 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3b05a99b
[DEBUG] 2021-10-03 15:56:14.176 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@67440de6
[DEBUG] 2021-10-03 15:56:14.176 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@67440de6
[DEBUG] 2021-10-03 15:56:14.177 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@7ce7e83c
[DEBUG] 2021-10-03 15:56:14.177 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@7ce7e83c
[DEBUG] 2021-10-03 15:56:14.178 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2c2db130
[DEBUG] 2021-10-03 15:56:14.178 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2c2db130
[DEBUG] 2021-10-03 15:56:14.179 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@48284d0e
[DEBUG] 2021-10-03 15:56:14.180 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@48284d0e
[DEBUG] 2021-10-03 15:56:14.180 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@68c87fc3
[DEBUG] 2021-10-03 15:56:14.180 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@68c87fc3
[DEBUG] 2021-10-03 15:56:14.181 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@151db587
[DEBUG] 2021-10-03 15:56:14.181 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@151db587
[DEBUG] 2021-10-03 15:56:14.181 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@151db587
[DEBUG] 2021-10-03 15:56:14.182 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7a5b769b
[DEBUG] 2021-10-03 15:56:14.183 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@3d98d138
[DEBUG] 2021-10-03 15:56:14.184 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@3d98d138
[DEBUG] 2021-10-03 15:56:14.184 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@3d98d138
[DEBUG] 2021-10-03 15:56:14.184 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@1bd0b0e5
[DEBUG] 2021-10-03 15:56:14.185 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@10ee04df
[DEBUG] 2021-10-03 15:56:14.186 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@10ee04df
[DEBUG] 2021-10-03 15:56:14.186 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3900fa71
[DEBUG] 2021-10-03 15:56:14.186 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3900fa71
[DEBUG] 2021-10-03 15:56:14.187 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@61e3cf4d
[DEBUG] 2021-10-03 15:56:14.187 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@61e3cf4d
[DEBUG] 2021-10-03 15:56:14.187 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@72e789cb
[DEBUG] 2021-10-03 15:56:14.188 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@72e789cb
[DEBUG] 2021-10-03 15:56:14.188 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@18eec010
[DEBUG] 2021-10-03 15:56:14.188 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@18eec010
[DEBUG] 2021-10-03 15:56:14.188 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@28348c6
[DEBUG] 2021-10-03 15:56:14.189 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@3e7545e8
[DEBUG] 2021-10-03 15:56:14.189 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@3e7545e8
[DEBUG] 2021-10-03 15:56:14.189 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@3e7545e8
[DEBUG] 2021-10-03 15:56:14.190 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@b016b4e
[DEBUG] 2021-10-03 15:56:14.190 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@b016b4e
[DEBUG] 2021-10-03 15:56:14.190 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@b016b4e
[DEBUG] 2021-10-03 15:56:14.190 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@35fb22a9
[DEBUG] 2021-10-03 15:56:14.191 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@3cae7b8b
[DEBUG] 2021-10-03 15:56:14.191 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@301aa982
[DEBUG] 2021-10-03 15:56:14.191 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@301aa982
[DEBUG] 2021-10-03 15:56:14.191 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@301aa982
[DEBUG] 2021-10-03 15:56:14.192 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@784c5ef5
[DEBUG] 2021-10-03 15:56:14.192 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@784c5ef5
[DEBUG] 2021-10-03 15:56:14.192 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@784c5ef5
[DEBUG] 2021-10-03 15:56:14.192 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@6401d0a0
[DEBUG] 2021-10-03 15:56:14.192 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@61f80d55
[DEBUG] 2021-10-03 15:56:14.194 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@74abbb
[DEBUG] 2021-10-03 15:56:14.194 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@74abbb
[DEBUG] 2021-10-03 15:56:14.194 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@40298285
[DEBUG] 2021-10-03 15:56:14.195 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@2fc2a205
[DEBUG] 2021-10-03 15:56:14.195 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@2fc2a205
[DEBUG] 2021-10-03 15:56:14.196 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@1023150a
[DEBUG] 2021-10-03 15:56:14.197 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@1023150a
[DEBUG] 2021-10-03 15:56:14.197 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@4f4c789f
[DEBUG] 2021-10-03 15:56:14.197 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@d5ce97f
[DEBUG] 2021-10-03 15:56:14.198 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@51351f28
[DEBUG] 2021-10-03 15:56:14.200 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@7d070ef5
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7d070ef5
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@7f572c37
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2add4d24
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@3f93e4a8
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@12b5454f
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@5445f5ba
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@1431267b
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@342726f1
[DEBUG] 2021-10-03 15:56:14.201 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@c808207
[DEBUG] 2021-10-03 15:56:14.219 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-10-03 15:56:14.219 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-10-03 15:56:14.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-03 15:56:14.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-03 15:56:14.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-10-03 15:56:14.221 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-10-03 15:56:14.221 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-10-03 15:56:14.222 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-03 15:56:14.222 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-10-03 15:56:14.223 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-10-03 15:56:14.223 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-10-03 15:56:14.223 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-10-03 15:56:14.223 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-03 15:56:14.224 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-10-03 15:56:14.227 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_my_places_tracker
[INFO ] 2021-10-03 15:56:14.227 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-10-03 15:56:14.227 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-10-03 15:56:14.305 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-10-03 15:56:14.735 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.26
      major : 8
      minor : 0
[DEBUG] 2021-10-03 15:56:14.736 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-10-03 15:56:14.736 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-10-03 15:56:14.752 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-10-03 15:56:14.762 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-10-03 15:56:14.779 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-10-03 15:56:14.803 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-10-03 15:56:14.805 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@599e4d41] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@328d044f]
[DEBUG] 2021-10-03 15:56:14.829 [main] AnnotationBinder - Binding entity from annotated class: com.jilleliceiri.mptr.entity.Trip
[DEBUG] 2021-10-03 15:56:14.843 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-10-03 15:56:14.846 [main] EntityBinder - Import with entity name Trip
[DEBUG] 2021-10-03 15:56:14.847 [main] EntityBinder - Bind entity com.jilleliceiri.mptr.entity.Trip on table trips
[DEBUG] 2021-10-03 15:56:14.862 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.863 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-10-03 15:56:14.864 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:id]
[DEBUG] 2021-10-03 15:56:14.865 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-10-03 15:56:14.866 [main] PropertyBinder - Building property id
[DEBUG] 2021-10-03 15:56:14.868 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-10-03 15:56:14.870 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 15:56:14.870 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.871 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.876 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.876 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=destinationSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.877 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='destinationSet_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2021-10-03 15:56:14.877 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 15:56:14.877 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 15:56:14.878 [main] CollectionBinder - Collection role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 15:56:14.879 [main] PropertyBinder - Building property destinationSet
[DEBUG] 2021-10-03 15:56:14.879 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=trip_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-03 15:56:14.879 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-10-03 15:56:14.880 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.jilleliceiri.mptr.entity.Trip:name]
[DEBUG] 2021-10-03 15:56:14.880 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-10-03 15:56:14.880 [main] PropertyBinder - Building property name
[DEBUG] 2021-10-03 15:56:14.880 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='trip'}
[DEBUG] 2021-10-03 15:56:14.880 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(trips), mappingColumn=noteSet, insertable=true, updatable=true, unique=false}
